date,player_team,opponent,map,kd,plus_minus,rating,source_url
02/10/22,Vitality,Liquid,mrg,51 - 32,+19,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
02/10/22,Vitality,Liquid,d2,19 - 11,+8,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
02/10/22,Vitality,Liquid,inf,13 - 11,+2,0.96,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
01/10/22,Vitality,G2,inf,28 - 22,+6,1.29,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
01/10/22,Vitality,G2,mrg,24 - 10,+14,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
30/09/22,Vitality,Outsiders,d2,30 - 15,+15,1.42,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
30/09/22,Vitality,Outsiders,mrg,26 - 17,+9,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
04/09/22,Vitality,Spirit,vtg,20 - 13,+7,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
04/09/22,Vitality,Spirit,nuke,29 - 8,+21,2.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
03/09/22,Vitality,Natus Vincere,ovp,28 - 14,+14,1.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
03/09/22,Vitality,Natus Vincere,mrg,22 - 17,+5,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
03/09/22,Vitality,Natus Vincere,inf,25 - 17,+8,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
02/09/22,Vitality,fnatic,mrg,29 - 12,+17,1.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
02/09/22,Vitality,fnatic,inf,20 - 18,+2,1.15,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
02/09/22,Vitality,fnatic,nuke,15 - 19,-4,1.07,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
01/09/22,Vitality,Ninjas in Pyjamas,vtg,20 - 13,+7,1.37,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
01/09/22,Vitality,Ninjas in Pyjamas,nuke,27 - 13,+14,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
31/08/22,Vitality,Endpoint,inf,12 - 12,0,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
31/08/22,Vitality,Endpoint,vtg,38 - 16,+22,2.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6141
28/08/22,Vitality,G2,mrg,26 - 20,+6,1.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
28/08/22,Vitality,G2,d2,22 - 17,+5,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
28/08/22,Vitality,G2,vtg,27 - 16,+11,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
27/08/22,Vitality,Natus Vincere,mrg,20 - 14,+6,1.19,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
27/08/22,Vitality,Natus Vincere,inf,10 - 16,-6,0.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
26/08/22,Vitality,G2,inf,13 - 10,+3,1.07,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
26/08/22,Vitality,G2,nuke,17 - 16,+1,0.98,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
26/08/22,Vitality,G2,vtg,18 - 8,+10,1.47,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
19/08/22,Vitality,Astralis,mrg,22 - 24,-2,1.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
19/08/22,Vitality,Ninjas in Pyjamas,inf,30 - 18,+12,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
19/08/22,Vitality,OG,d2,27 - 13,+14,1.68,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6346
09/07/22,Vitality,MOUZ,nuke,19 - 24,-5,1.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6140
09/07/22,Vitality,MOUZ,ovp,16 - 15,+1,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6140
09/07/22,Vitality,MOUZ,inf,32 - 13,+19,1.77,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6140
08/07/22,Vitality,Movistar Riders,nuke,22 - 16,+6,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6140
08/07/22,Vitality,Movistar Riders,vtg,21 - 10,+11,1.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6140
08/07/22,Vitality,Movistar Riders,mrg,11 - 13,-2,0.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6140
07/07/22,Vitality,ENCE,mrg,17 - 10,+7,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6140
07/07/22,Vitality,ENCE,d2,29 - 17,+12,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6140
07/07/22,Vitality,ENCE,nuke,16 - 16,0,1.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6140
06/07/22,Vitality,Sprout,ovp,17 - 12,+5,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6503
06/07/22,Vitality,Sprout,d2,18 - 12,+6,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6503
06/07/22,Vitality,Sprout,vtg,25 - 28,-3,1.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6503
05/07/22,Vitality,Movistar Riders,ovp,12 - 16,-4,0.87,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6503
05/07/22,Vitality,Movistar Riders,vtg,16 - 17,-1,1.06,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6503
05/07/22,Vitality,TYLOO,ovp,21 - 16,+5,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6503
19/06/22,Vitality,Natus Vincere,ovp,12 - 16,-4,0.87,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
19/06/22,Vitality,Natus Vincere,mrg,20 - 16,+4,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
18/06/22,Vitality,G2,nuke,23 - 15,+8,1.35,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
18/06/22,Vitality,G2,inf,13 - 17,-4,0.85,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
18/06/22,Vitality,G2,d2,23 - 16,+7,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
17/06/22,Vitality,ENCE,nuke,33 - 20,+13,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
17/06/22,Vitality,ENCE,ovp,21 - 13,+8,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
16/06/22,Vitality,paiN,ovp,15 - 8,+7,1.50,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
16/06/22,Vitality,paiN,d2,22 - 18,+4,1.24,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
16/06/22,Vitality,paiN,nuke,20 - 7,+13,1.81,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
15/06/22,Vitality,G2,mrg,19 - 19,0,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
15/06/22,Vitality,G2,inf,12 - 16,-4,0.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
15/06/22,Vitality,G2,d2,27 - 12,+15,1.64,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6345
01/06/22,Vitality,G2,inf,18 - 24,-6,0.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6138
01/06/22,Vitality,G2,d2,20 - 17,+3,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6138
31/05/22,Vitality,MOUZ,mrg,19 - 11,+8,1.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6138
31/05/22,Vitality,MOUZ,inf,26 - 14,+12,1.50,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6138
31/05/22,Vitality,FaZe,nuke,22 - 18,+4,1.24,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6138
31/05/22,Vitality,FaZe,d2,21 - 17,+4,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6138
30/05/22,Vitality,Astralis,vtg,32 - 16,+16,1.67,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6138
17/05/22,Vitality,HEROIC,inf,23 - 20,+3,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
17/05/22,Vitality,HEROIC,ovp,15 - 14,+1,0.95,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
17/05/22,Vitality,HEROIC,mrg,14 - 17,-3,1.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
16/05/22,Vitality,BIG,nuke,38 - 24,+14,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
16/05/22,Vitality,BIG,vtg,31 - 27,+4,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
16/05/22,Vitality,BIG,mrg,24 - 13,+11,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
15/05/22,Vitality,Liquid,d2,21 - 13,+8,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
15/05/22,Vitality,Liquid,mrg,22 - 13,+9,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
14/05/22,Vitality,Outsiders,mrg,16 - 18,-2,0.88,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
14/05/22,Vitality,Ninjas in Pyjamas,ovp,11 - 14,-3,0.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6372
10/05/22,Vitality,FORZE,mrg,16 - 13,+3,1.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6384
10/05/22,Vitality,FORZE,d2,22 - 13,+9,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6384
10/05/22,Vitality,FORZE,nuke,22 - 18,+4,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6384
09/05/22,Vitality,Astralis,mrg,24 - 11,+13,1.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6384
09/05/22,Vitality,Complexity,inf,11 - 0,+11,1.58,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6384
20/04/22,Vitality,MOUZ,mrg,26 - 18,+8,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6381
20/04/22,Vitality,MOUZ,d2,30 - 12,+18,1.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6381
20/04/22,Vitality,MOUZ,nuke,22 - 24,-2,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6381
19/04/22,Vitality,Natus Vincere,mrg,22 - 19,+3,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6381
19/04/22,Vitality,Natus Vincere,inf,23 - 20,+3,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6381
18/04/22,Vitality,Eternal Fire,d2,18 - 12,+6,1.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6381
17/04/22,Vitality,FaZe,mrg,23 - 19,+4,1.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6381
17/04/22,Vitality,Dignitas,vtg,21 - 8,+13,1.66,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6381
28/03/22,Vitality,SKADE,nuke,17 - 18,-1,1.04,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6440
28/03/22,Vitality,SKADE,ovp,20 - 20,0,0.98,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6440
20/03/22,Vitality,Outsiders,inf,21 - 16,+5,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
20/03/22,Vitality,Outsiders,d2,29 - 12,+17,1.82,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
19/03/22,Vitality,FaZe,d2,7 - 17,-10,0.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
19/03/22,Vitality,FaZe,mrg,20 - 16,+4,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
18/03/22,Vitality,FURIA,nuke,22 - 20,+2,0.95,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
18/03/22,Vitality,FURIA,inf,14 - 15,-1,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
18/03/22,Vitality,FURIA,vtg,11 - 17,-6,0.68,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
17/03/22,Vitality,ENCE,d2,12 - 18,-6,0.73,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
17/03/22,Vitality,ENCE,mrg,17 - 14,+3,1.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
16/03/22,Vitality,Sprout,inf,38 - 21,+17,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
16/03/22,Vitality,Sprout,d2,20 - 15,+5,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6137
19/02/22,Vitality,Gambit,inf,19 - 16,+3,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6136
19/02/22,Vitality,Gambit,mrg,3 - 18,-15,0.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6136
18/02/22,Vitality,HEROIC,inf,20 - 28,-8,0.86,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6136
18/02/22,Vitality,HEROIC,mrg,19 - 19,0,0.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6136
17/02/22,Vitality,MOUZ,nuke,27 - 15,+12,1.49,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6136
17/02/22,Vitality,MOUZ,inf,28 - 24,+4,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6136
17/02/22,Vitality,MOUZ,vtg,42 - 21,+21,1.59,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6136
05/02/22,Vitality,G2,d2,20 - 14,+6,1.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6343
05/02/22,Vitality,G2,mrg,13 - 14,-1,0.96,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6343
05/02/22,Vitality,G2,inf,20 - 13,+7,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6343
04/02/22,Vitality,MIBR,inf,20 - 9,+11,1.68,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6343
04/02/22,Vitality,MIBR,d2,24 - 12,+12,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6343
31/01/22,Vitality,FaZe,ovp,26 - 17,+9,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6343
30/01/22,Vitality,FaZe,inf,31 - 20,+11,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6343
30/01/22,Vitality,Evil Geniuses,inf,22 - 8,+14,1.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=6343
19/12/21,Vitality,Natus Vincere,d2,9 - 16,-7,0.60,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5608
19/12/21,Vitality,Natus Vincere,nuke,19 - 20,-1,1.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5608
18/12/21,Vitality,Gambit,d2,30 - 25,+5,1.24,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5608
18/12/21,Vitality,Gambit,vtg,28 - 18,+10,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5608
16/12/21,Vitality,G2,mrg,21 - 17,+4,1.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5608
16/12/21,Vitality,G2,nuke,21 - 13,+8,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5608
15/12/21,Vitality,Astralis,mrg,29 - 8,+21,2.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5608
15/12/21,Vitality,Astralis,nuke,23 - 5,+18,1.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5608
12/12/21,Vitality,Ninjas in Pyjamas,nuke,20 - 15,+5,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
12/12/21,Vitality,Ninjas in Pyjamas,d2,21 - 12,+9,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
12/12/21,Vitality,Ninjas in Pyjamas,inf,29 - 15,+14,1.74,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
11/12/21,Vitality,Virtus.pro,vtg,24 - 14,+10,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
11/12/21,Vitality,Virtus.pro,mrg,21 - 19,+2,1.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
05/12/21,Vitality,Gambit,mrg,36 - 19,+17,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
05/12/21,Vitality,Gambit,vtg,21 - 22,-1,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
05/12/21,Vitality,Gambit,d2,16 - 11,+5,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
04/12/21,Vitality,G2,inf,12 - 20,-8,0.81,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
04/12/21,Vitality,G2,mrg,26 - 14,+12,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
04/12/21,Vitality,G2,vtg,22 - 20,+2,1.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
02/12/21,Vitality,Ninjas in Pyjamas,mrg,17 - 14,+3,1.07,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
02/12/21,Vitality,Ninjas in Pyjamas,inf,29 - 11,+18,2.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
02/12/21,Vitality,MOUZ,ovp,24 - 26,-2,0.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5730
28/11/21,Vitality,Natus Vincere,inf,20 - 16,+4,1.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
28/11/21,Vitality,Natus Vincere,nuke,21 - 14,+7,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
28/11/21,Vitality,Natus Vincere,mrg,22 - 20,+2,1.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
28/11/21,Vitality,Astralis,mrg,22 - 12,+10,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
28/11/21,Vitality,Astralis,inf,29 - 13,+16,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
28/11/21,Vitality,Astralis,nuke,27 - 15,+12,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
27/11/21,Vitality,Natus Vincere,nuke,15 - 17,-2,1.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
27/11/21,Vitality,Natus Vincere,inf,13 - 20,-7,0.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
25/11/21,Vitality,Astralis,inf,23 - 13,+10,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
25/11/21,Vitality,Astralis,d2,24 - 19,+5,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
25/11/21,Vitality,Astralis,nuke,37 - 21,+16,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
24/11/21,Vitality,Liquid,d2,24 - 10,+14,1.64,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
24/11/21,Vitality,Liquid,mrg,25 - 15,+10,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5607
05/11/21,Vitality,Natus Vincere,nuke,25 - 21,+4,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
05/11/21,Vitality,Natus Vincere,d2,19 - 19,0,1.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
02/11/21,Vitality,Entropiq,d2,24 - 12,+12,1.77,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
02/11/21,Vitality,Entropiq,ovp,23 - 17,+6,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
02/11/21,Vitality,Entropiq,mrg,27 - 15,+12,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
01/11/21,Vitality,Astralis,d2,31 - 14,+17,1.71,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
01/11/21,Vitality,Astralis,vtg,22 - 20,+2,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
01/11/21,Vitality,Astralis,nuke,29 - 12,+17,1.62,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
31/10/21,Vitality,Evil Geniuses,d2,22 - 19,+3,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
31/10/21,Vitality,Evil Geniuses,vtg,20 - 11,+9,1.58,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
31/10/21,Vitality,Evil Geniuses,inf,21 - 20,+1,1.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
30/10/21,Vitality,HEROIC,ovp,15 - 18,-3,0.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
30/10/21,Vitality,Virtus.pro,inf,19 - 21,-2,0.98,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4866
10/10/21,Vitality,Astralis,vtg,13 - 9,+4,1.16,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
10/10/21,Vitality,Astralis,nuke,30 - 9,+21,2.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
09/10/21,Vitality,Ninjas in Pyjamas,inf,11 - 17,-6,0.62,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
09/10/21,Vitality,Ninjas in Pyjamas,ovp,25 - 18,+7,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
09/10/21,Vitality,Ninjas in Pyjamas,nuke,22 - 10,+12,1.65,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
07/10/21,Vitality,Copenhagen Flames,vtg,24 - 21,+3,1.19,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
07/10/21,Vitality,Copenhagen Flames,d2,27 - 15,+12,1.52,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
03/10/21,Vitality,Dignitas,inf,19 - 12,+7,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
02/10/21,Vitality,ENCE,mrg,18 - 17,+1,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
01/10/21,Vitality,OG,mrg,21 - 12,+9,1.42,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
30/09/21,Vitality,Sprout,vtg,30 - 19,+11,1.67,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
29/09/21,Vitality,MAD Lions,inf,11 - 8,+3,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5729
18/09/21,Vitality,Astralis,d2,16 - 10,+6,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5605
18/09/21,Vitality,Astralis,vtg,12 - 14,-2,0.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5605
18/09/21,Vitality,Astralis,nuke,19 - 19,0,0.93,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5605
17/09/21,Vitality,Astralis,nuke,19 - 17,+2,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5605
17/09/21,Vitality,Astralis,ovp,24 - 13,+11,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5605
16/09/21,Vitality,Liquid,mrg,25 - 15,+10,1.52,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5605
16/09/21,Vitality,Liquid,vtg,16 - 20,-4,0.95,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5605
16/09/21,Vitality,Liquid,inf,16 - 9,+7,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5605
12/09/21,Vitality,Natus Vincere,mrg,22 - 17,+5,1.16,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5554
