event_name,location_city,date,player_team,opponent,map,kd,plus_minus,rating,location_openaq,co,no,no2,nox,o3,pm10,pm25,so2,weather_code,temperature_2m_max,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,rain_sum,snowfall_sum,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,apparent_temperature_mean,cloud_cover_mean,cloud_cover_max,cloud_cover_min,dew_point_2m_min,dew_point_2m_max,dew_point_2m_mean,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,snowfall_water_equivalent_sum,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,temperature_2m_min,temperature_2m_mean,elevation
IEM Rio 2023,Rio de Janeiro,2023-04-20,Vitality,OG,mrg,18 - 18,0,1.02,Copacabana,,,,,13.8,23.5,,,55.0,24.6,27.255938,21.791023,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41265.33,39747.582,2.3999999,0.0,2.3999999,8.0,24.967497,60.120003,228.14388,19.05,3.773038,24.47196,58.166668,100.0,5.0,15.15,21.5,18.331247,3.773038,76.60025,94.34565,58.94388,0.0,1013.8125,1018.2,1010.3,1013.1109,1017.49335,1009.59784,33.405,12.157738,11.159999,2.1897945,19.852037,21.91818,17.761591,1.2689795,21.3,22.947914,6.0
IEM Rio 2023,Rio de Janeiro,2023-04-20,Vitality,OG,ovp,21 - 12,9,1.32,Copacabana,,,,,13.8,23.5,,,55.0,24.6,27.255938,21.791023,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41265.33,39747.582,2.3999999,0.0,2.3999999,8.0,24.967497,60.120003,228.14388,19.05,3.773038,24.47196,58.166668,100.0,5.0,15.15,21.5,18.331247,3.773038,76.60025,94.34565,58.94388,0.0,1013.8125,1018.2,1010.3,1013.1109,1017.49335,1009.59784,33.405,12.157738,11.159999,2.1897945,19.852037,21.91818,17.761591,1.2689795,21.3,22.947914,6.0
IEM Rio 2023,Rio de Janeiro,2023-04-21,Vitality,BIG,mrg,25 - 15,10,1.46,Copacabana,,,,,26.0,20.8,,,51.0,24.05,25.547932,21.670088,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41192.848,40264.637,0.1,0.0,0.1,1.0,13.1041975,34.92,216.9996,19.99,3.8553226,23.196157,14.25,28.0,1.0,14.85,18.6,16.649998,3.8553226,73.10313,91.93925,56.43165,0.0,1019.38336,1020.9,1018.0,1018.6755,1020.195,1017.288,24.269999,8.613982,15.84,5.0911684,18.382442,18.960606,17.755358,1.3039372,19.55,21.889582,6.0
IEM Rio 2023,Rio de Janeiro,2023-04-21,Vitality,BIG,nuke,17 - 16,1,1.02,Copacabana,,,,,26.0,20.8,,,51.0,24.05,25.547932,21.670088,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41192.848,40264.637,0.1,0.0,0.1,1.0,13.1041975,34.92,216.9996,19.99,3.8553226,23.196157,14.25,28.0,1.0,14.85,18.6,16.649998,3.8553226,73.10313,91.93925,56.43165,0.0,1019.38336,1020.9,1018.0,1018.6755,1020.195,1017.288,24.269999,8.613982,15.84,5.0911684,18.382442,18.960606,17.755358,1.3039372,19.55,21.889582,6.0
IEM Rio 2023,Rio de Janeiro,2023-04-22,Vitality,Cloud9,inf,12 - 14,-2,1.04,Copacabana,,,,,22.7,16.1,,,51.0,25.0,27.737831,19.941832,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41121.01,39753.508,0.8,0.0,0.8,4.0,18.39878,43.56,91.06306,19.5,3.6233077,23.786283,16.041666,58.0,0.0,16.95,19.4,18.202082,3.6233077,79.91954,92.41921,65.76233,0.0,1019.675,1021.6,1018.2,1018.96686,1020.89484,1017.49786,25.409998,9.202185,15.119999,4.0249224,19.30841,20.924896,17.28653,1.0842416,18.2,21.908335,6.0
IEM Rio 2023,Rio de Janeiro,2023-04-22,Vitality,Cloud9,ovp,31 - 11,20,1.96,Copacabana,,,,,22.7,16.1,,,51.0,25.0,27.737831,19.941832,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41121.01,39753.508,0.8,0.0,0.8,4.0,18.39878,43.56,91.06306,19.5,3.6233077,23.786283,16.041666,58.0,0.0,16.95,19.4,18.202082,3.6233077,79.91954,92.41921,65.76233,0.0,1019.675,1021.6,1018.2,1018.96686,1020.89484,1017.49786,25.409998,9.202185,15.119999,4.0249224,19.30841,20.924896,17.28653,1.0842416,18.2,21.908335,6.0
IEM Rio 2023,Rio de Janeiro,2023-04-22,Vitality,Cloud9,vtg,24 - 21,3,1.11,Copacabana,,,,,22.7,16.1,,,51.0,25.0,27.737831,19.941832,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41121.01,39753.508,0.8,0.0,0.8,4.0,18.39878,43.56,91.06306,19.5,3.6233077,23.786283,16.041666,58.0,0.0,16.95,19.4,18.202082,3.6233077,79.91954,92.41921,65.76233,0.0,1019.675,1021.6,1018.2,1018.96686,1020.89484,1017.49786,25.409998,9.202185,15.119999,4.0249224,19.30841,20.924896,17.28653,1.0842416,18.2,21.908335,6.0
IEM Rio 2023,Rio de Janeiro,2023-04-23,Vitality,HEROIC,inf,23 - 17,6,1.38,Copacabana,,,,,23.5,15.7,,,51.0,24.7,27.166693,22.445812,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41049.875,39497.945,0.3,0.0,0.3,3.0,18.171976,43.92,99.09021,16.48,3.2774742,24.41349,29.791666,99.0,0.0,17.9,19.4,18.639584,3.2774742,78.96583,94.2574,68.14315,0.0,1019.9543,1021.5,1018.6,1019.2475,1020.79517,1017.8905,28.529999,9.84241,15.119999,3.8939953,19.813145,20.651537,19.048773,0.9675851,19.75,22.554163,6.0
IEM Rio 2023,Rio de Janeiro,2023-04-23,Vitality,HEROIC,vtg,15 - 14,1,1.13,Copacabana,,,,,23.5,15.7,,,51.0,24.7,27.166693,22.445812,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41049.875,39497.945,0.3,0.0,0.3,3.0,18.171976,43.92,99.09021,16.48,3.2774742,24.41349,29.791666,99.0,0.0,17.9,19.4,18.639584,3.2774742,78.96583,94.2574,68.14315,0.0,1019.9543,1021.5,1018.6,1019.2475,1020.79517,1017.8905,28.529999,9.84241,15.119999,3.8939953,19.813145,20.651537,19.048773,0.9675851,19.75,22.554163,6.0
IEM Rio 2024,Rio de Janeiro,2024-10-07,Vitality,9z,mrg,12 - 8,4,1.8,Centro Kunak ,0.317,,,,32.0,20.8,,,3.0,24.35,27.281538,18.50061,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,44819.27,43008.113,0.0,0.0,0.0,0.0,16.204998,37.079998,104.00581,25.89,4.797109,21.359877,21.458334,100.0,0.0,14.2,16.85,15.047916,4.797109,71.60454,86.08151,55.54182,0.0,1016.3833,1018.4,1013.8,1015.6741,1017.6875,1013.097,24.135004,9.075731,9.36,2.2768397,16.891462,18.45684,15.549122,1.3527822,17.3,20.514584,6.0
IEM Rio 2024,Rio de Janeiro,2024-10-08,Vitality,The MongolZ,inf,41 - 18,23,1.9,Centro Kunak ,0.19,,,,36.2,32.1,,,3.0,25.0,27.414429,19.500292,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,44898.707,40620.57,0.0,0.0,0.0,0.0,19.878391,42.839996,113.00495,24.17,4.495941,22.7662,61.083332,100.0,1.0,15.0,19.7,16.93125,4.495941,76.18946,86.80719,60.164917,0.0,1013.39996,1016.6,1009.7,1012.69507,1015.88934,1009.0056,25.935,10.291864,10.440001,2.34,18.345503,20.516802,16.273216,1.2504324,18.25,21.418753,6.0
IEM Rio 2024,Rio de Janeiro,2024-10-08,Vitality,The MongolZ,nuke,28 - 11,17,2.22,Centro Kunak ,0.19,,,,36.2,32.1,,,3.0,25.0,27.414429,19.500292,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,44898.707,40620.57,0.0,0.0,0.0,0.0,19.878391,42.839996,113.00495,24.17,4.495941,22.7662,61.083332,100.0,1.0,15.0,19.7,16.93125,4.495941,76.18946,86.80719,60.164917,0.0,1013.39996,1016.6,1009.7,1012.69507,1015.88934,1009.0056,25.935,10.291864,10.440001,2.34,18.345503,20.516802,16.273216,1.2504324,18.25,21.418753,6.0
IEM Rio 2024,Rio de Janeiro,2024-10-09,Vitality,HEROIC,anb,11 - 12,-1,1.01,Centro Kunak ,,,,,38.6,43.6,,,53.0,24.4,27.69348,22.281366,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,44978.027,42398.43,2.5,0.0,2.5,9.0,17.046865,39.96,184.83464,21.29,3.5803142,24.569391,53.958332,100.0,0.0,18.8,20.6,19.866667,3.5803142,88.77453,96.64287,77.68125,0.0,1015.05414,1018.2,1012.4,1014.3491,1017.49115,1011.6911,22.364996,8.896752,6.8399997,2.1674871,20.41464,21.669775,18.968044,0.6797924,19.45,21.856249,6.0
IEM Rio 2024,Rio de Janeiro,2024-10-09,Vitality,HEROIC,mrg,17 - 15,2,1.14,Centro Kunak ,,,,,38.6,43.6,,,53.0,24.4,27.69348,22.281366,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,44978.027,42398.43,2.5,0.0,2.5,9.0,17.046865,39.96,184.83464,21.29,3.5803142,24.569391,53.958332,100.0,0.0,18.8,20.6,19.866667,3.5803142,88.77453,96.64287,77.68125,0.0,1015.05414,1018.2,1012.4,1014.3491,1017.49115,1011.6911,22.364996,8.896752,6.8399997,2.1674871,20.41464,21.669775,18.968044,0.6797924,19.45,21.856249,6.0
IEM Rio 2024,Rio de Janeiro,2024-10-11,Vitality,MOUZ,inf,15 - 15,0,1.08,Centro Kunak ,,,,,29.2,22.5,,,53.0,30.15,34.514885,22.404404,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,45136.086,36859.81,0.6,0.0,0.6,2.0,16.443174,38.88,50.177456,21.39,4.524128,27.489992,88.958336,100.0,35.0,18.85,23.7,20.05625,4.524128,77.56491,91.11865,55.456017,0.0,1013.196,1017.4,1008.3,1012.49835,1016.69196,1007.617,23.265,8.431927,7.5599995,0.54,21.364044,24.85559,19.374258,1.9049938,20.55,24.48958,6.0
IEM Rio 2024,Rio de Janeiro,2024-10-11,Vitality,MOUZ,mrg,19 - 10,9,1.48,Centro Kunak ,,,,,29.2,22.5,,,53.0,30.15,34.514885,22.404404,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,45136.086,36859.81,0.6,0.0,0.6,2.0,16.443174,38.88,50.177456,21.39,4.524128,27.489992,88.958336,100.0,35.0,18.85,23.7,20.05625,4.524128,77.56491,91.11865,55.456017,0.0,1013.196,1017.4,1008.3,1012.49835,1016.69196,1007.617,23.265,8.431927,7.5599995,0.54,21.364044,24.85559,19.374258,1.9049938,20.55,24.48958,6.0
IEM Rio 2024,Rio de Janeiro,2024-10-11,Vitality,MOUZ,nuke,23 - 14,9,1.18,Centro Kunak ,,,,,29.2,22.5,,,53.0,30.15,34.514885,22.404404,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,45136.086,36859.81,0.6,0.0,0.6,2.0,16.443174,38.88,50.177456,21.39,4.524128,27.489992,88.958336,100.0,35.0,18.85,23.7,20.05625,4.524128,77.56491,91.11865,55.456017,0.0,1013.196,1017.4,1008.3,1012.49835,1016.69196,1007.617,23.265,8.431927,7.5599995,0.54,21.364044,24.85559,19.374258,1.9049938,20.55,24.48958,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-13,Vitality,RED Canids,nuke,24 - 10,14,2.34,Centro,0.186,,,,25.9,18.9,4.5,,51.0,27.65,30.644657,23.723127,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41764.496,40227.727,0.1,0.0,0.1,1.0,17.430283,44.28,88.760056,20.85,4.273345,26.025993,28.583334,100.0,0.0,17.3,19.8,18.910418,4.273345,74.90291,91.7156,53.813484,0.0,1017.85406,1020.0,1016.4,1017.15186,1019.29596,1015.7045,27.990004,9.825159,13.679999,3.7842832,20.447187,21.384495,19.69682,1.7098955,20.95,23.856249,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-13,Vitality,RED Canids,ovp,21 - 8,13,1.86,Centro,0.186,,,,25.9,18.9,4.5,,51.0,27.65,30.644657,23.723127,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41764.496,40227.727,0.1,0.0,0.1,1.0,17.430283,44.28,88.760056,20.85,4.273345,26.025993,28.583334,100.0,0.0,17.3,19.8,18.910418,4.273345,74.90291,91.7156,53.813484,0.0,1017.85406,1020.0,1016.4,1017.15186,1019.29596,1015.7045,27.990004,9.825159,13.679999,3.7842832,20.447187,21.384495,19.69682,1.7098955,20.95,23.856249,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-14,Vitality,G2,d2,13 - 14,-1,1.01,Centro,0.293,,,,27.3,27.6,5.44,,3.0,26.65,28.530907,22.890688,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41690.17,41231.445,0.0,0.0,0.0,0.0,12.108261,34.56,135.35257,21.23,4.0696087,25.575012,25.791666,100.0,0.0,14.65,20.45,17.933332,4.0696087,73.23088,87.93754,47.72814,0.0,1016.07916,1017.7,1014.2,1015.3768,1017.00037,1013.5041,19.8,6.268122,10.08,1.8089776,19.676113,21.0134,18.573517,1.825486,20.55,23.297915,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-14,Vitality,G2,inf,29 - 15,14,1.65,Centro,0.293,,,,27.3,27.6,5.44,,3.0,26.65,28.530907,22.890688,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41690.17,41231.445,0.0,0.0,0.0,0.0,12.108261,34.56,135.35257,21.23,4.0696087,25.575012,25.791666,100.0,0.0,14.65,20.45,17.933332,4.0696087,73.23088,87.93754,47.72814,0.0,1016.07916,1017.7,1014.2,1015.3768,1017.00037,1013.5041,19.8,6.268122,10.08,1.8089776,19.676113,21.0134,18.573517,1.825486,20.55,23.297915,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-14,Vitality,G2,mrg,10 - 13,-3,1.0,Centro,0.293,,,,27.3,27.6,5.44,,3.0,26.65,28.530907,22.890688,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41690.17,41231.445,0.0,0.0,0.0,0.0,12.108261,34.56,135.35257,21.23,4.0696087,25.575012,25.791666,100.0,0.0,14.65,20.45,17.933332,4.0696087,73.23088,87.93754,47.72814,0.0,1016.07916,1017.7,1014.2,1015.3768,1017.00037,1013.5041,19.8,6.268122,10.08,1.8089776,19.676113,21.0134,18.573517,1.825486,20.55,23.297915,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-15,Vitality,Falcons,d2,15 - 11,4,0.98,Centro,0.366,,,,17.8,30.5,8.56,,51.0,25.75,28.889542,23.570835,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41615.953,41156.79,0.70000005,0.0,0.70000005,5.0,10.310403,30.960001,203.07971,19.04,3.4966893,25.942778,16.083334,37.0,0.0,18.35,21.0,19.510418,3.4966893,82.235916,93.707344,65.271866,0.0,1016.175,1018.3,1014.8,1015.47174,1017.6003,1014.0919,15.780001,4.9643183,5.3999996,1.8532133,20.503485,21.313818,19.566933,1.1396189,20.45,22.856249,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-15,Vitality,Falcons,mrg,19 - 16,3,1.08,Centro,0.366,,,,17.8,30.5,8.56,,51.0,25.75,28.889542,23.570835,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41615.953,41156.79,0.70000005,0.0,0.70000005,5.0,10.310403,30.960001,203.07971,19.04,3.4966893,25.942778,16.083334,37.0,0.0,18.35,21.0,19.510418,3.4966893,82.235916,93.707344,65.271866,0.0,1016.175,1018.3,1014.8,1015.47174,1017.6003,1014.0919,15.780001,4.9643183,5.3999996,1.8532133,20.503485,21.313818,19.566933,1.1396189,20.45,22.856249,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-15,Vitality,Falcons,nuke,19 - 19,0,0.85,Centro,0.366,,,,17.8,30.5,8.56,,51.0,25.75,28.889542,23.570835,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41615.953,41156.79,0.70000005,0.0,0.70000005,5.0,10.310403,30.960001,203.07971,19.04,3.4966893,25.942778,16.083334,37.0,0.0,18.35,21.0,19.510418,3.4966893,82.235916,93.707344,65.271866,0.0,1016.175,1018.3,1014.8,1015.47174,1017.6003,1014.0919,15.780001,4.9643183,5.3999996,1.8532133,20.503485,21.313818,19.566933,1.1396189,20.45,22.856249,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-17,Vitality,Natus Vincere,d2,14 - 8,6,1.44,Centro,0.248,,,,22.7,22.0,4.37,,3.0,29.6,33.605904,24.483381,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41468.062,41008.01,0.0,0.0,0.0,0.0,13.874019,37.44,88.83247,20.65,4.1593447,27.75146,24.875,100.0,0.0,17.9,21.3,20.254168,4.1593447,78.60128,93.455086,49.722855,0.0,1010.74567,1013.4,1008.1,1010.0501,1012.698,1007.4146,21.555002,7.343558,11.5199995,2.7475805,21.553238,23.070538,20.538418,2.0718393,21.35,24.545835,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-17,Vitality,Natus Vincere,mrg,30 - 7,23,2.53,Centro,0.248,,,,22.7,22.0,4.37,,3.0,29.6,33.605904,24.483381,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41468.062,41008.01,0.0,0.0,0.0,0.0,13.874019,37.44,88.83247,20.65,4.1593447,27.75146,24.875,100.0,0.0,17.9,21.3,20.254168,4.1593447,78.60128,93.455086,49.722855,0.0,1010.74567,1013.4,1008.1,1010.0501,1012.698,1007.4146,21.555002,7.343558,11.5199995,2.7475805,21.553238,23.070538,20.538418,2.0718393,21.35,24.545835,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-18,Vitality,FURIA,anc,27 - 14,13,1.57,Centro,0.42,,,,39.2,42.2,9.81,,3.0,29.8,34.422684,24.43103,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41394.49,40509.28,0.0,0.0,0.0,0.0,11.634741,28.8,72.98192,19.29,3.8897936,28.27276,31.708334,100.0,0.0,19.8,21.05,20.372915,3.8897936,77.464165,95.198135,55.02842,0.0,1008.3501,1010.2,1006.6,1007.6567,1009.50024,1005.9174,17.115002,5.8797107,9.36,2.907989,21.711538,23.554264,20.644672,1.8851445,21.25,24.864584,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-18,Vitality,FURIA,ovp,22 - 13,9,1.66,Centro,0.42,,,,39.2,42.2,9.81,,3.0,29.8,34.422684,24.43103,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41394.49,40509.28,0.0,0.0,0.0,0.0,11.634741,28.8,72.98192,19.29,3.8897936,28.27276,31.708334,100.0,0.0,19.8,21.05,20.372915,3.8897936,77.464165,95.198135,55.02842,0.0,1008.3501,1010.2,1006.6,1007.6567,1009.50024,1005.9174,17.115002,5.8797107,9.36,2.907989,21.711538,23.554264,20.644672,1.8851445,21.25,24.864584,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-19,Vitality,Spirit,d2,18 - 8,10,1.62,Centro,0.411,,,,38.4,36.5,8.41,,51.0,26.7,29.512928,25.054962,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41321.24,40514.062,0.3,0.0,0.3,3.0,19.222954,47.88,240.58261,19.52,3.5553658,27.095854,15.958333,57.0,0.0,19.85,21.95,20.800001,3.5553658,82.62624,91.24941,70.75881,0.0,1011.56683,1014.6,1008.3,1010.8693,1013.89716,1007.6037,26.534998,9.488563,5.04,1.9469976,21.696007,23.085318,20.706102,1.0236914,22.35,24.002085,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-19,Vitality,Spirit,mrg,21 - 19,2,1.16,Centro,0.411,,,,38.4,36.5,8.41,,51.0,26.7,29.512928,25.054962,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41321.24,40514.062,0.3,0.0,0.3,3.0,19.222954,47.88,240.58261,19.52,3.5553658,27.095854,15.958333,57.0,0.0,19.85,21.95,20.800001,3.5553658,82.62624,91.24941,70.75881,0.0,1011.56683,1014.6,1008.3,1010.8693,1013.89716,1007.6037,26.534998,9.488563,5.04,1.9469976,21.696007,23.085318,20.706102,1.0236914,22.35,24.002085,6.0
IEM Rio 2026,Rio de Janeiro,2026-04-19,Vitality,Spirit,nuke,20 - 12,8,1.51,Centro,0.411,,,,38.4,36.5,8.41,,51.0,26.7,29.512928,25.054962,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41321.24,40514.062,0.3,0.0,0.3,3.0,19.222954,47.88,240.58261,19.52,3.5553658,27.095854,15.958333,57.0,0.0,19.85,21.95,20.800001,3.5553658,82.62624,91.24941,70.75881,0.0,1011.56683,1014.6,1008.3,1010.8693,1013.89716,1007.6037,26.534998,9.488563,5.04,1.9469976,21.696007,23.085318,20.706102,1.0236914,22.35,24.002085,6.0
IEM Road to Rio 2022 Europe RMR B,Valletta,2022-10-04,Vitality,FANTASY,d2,26 - 9,17,1.91,MT00005,289.0,,29.3,,52.5,13.5,6.44,0.517,51.0,24.45,24.636108,22.013945,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,42142.215,39998.74,0.4,0.0,0.4,3.0,23.675303,37.8,87.2952,17.53,3.877763,23.35187,22.083334,93.0,0.0,16.65,20.0,17.835417,3.877763,73.43054,88.43642,63.00478,0.0,1018.84985,1022.8,1015.7,1013.1089,1017.00684,1009.96356,26.205002,17.278923,16.56,9.793058,19.441347,20.541359,18.456703,1.1338711,21.4,22.931252,49.0
IEM Road to Rio 2022 Europe RMR B,Valletta,2022-10-05,Vitality,BIG,d2,23 - 19,4,1.29,MT00005,313.0,,34.4,,59.1,15.7,7.44,0.609,51.0,24.0,24.480488,21.203932,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,42007.574,39421.93,0.1,0.0,0.1,1.0,20.721119,33.839996,73.814735,17.1,3.7958221,22.572416,26.458334,98.0,0.0,14.2,17.65,16.18125,3.7958221,68.7458,78.46096,56.27132,0.0,1024.2793,1026.4,1022.3,1018.4952,1020.57074,1016.5106,21.104998,13.473945,9.72,7.5685663,18.220732,19.028301,17.375711,1.2686851,20.6,22.297915,49.0
IEM Road to Rio 2022 Europe RMR B,Valletta,2022-10-06,Vitality,Monte,d2,25 - 7,18,1.94,MT00005,325.0,,37.0,,54.3,18.8,8.67,0.725,3.0,23.55,24.054169,19.643808,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41873.51,39415.99,0.0,0.0,0.0,0.0,17.884428,28.44,49.177773,16.53,3.7228734,21.680391,13.208333,83.0,0.0,14.75,15.7,15.266665,3.7228734,67.32352,75.45419,60.007698,0.0,1025.4291,1026.4,1024.6,1019.626,1020.6246,1018.82025,19.634998,12.417454,12.599999,9.178235,17.433159,18.35251,16.347214,1.14758,19.35,21.650002,49.0
IEM Road to Rio 2022 Europe RMR B,Valletta,2022-10-08,Vitality,MOUZ,inf,23 - 17,6,1.11,MT00005,,,,,,30.1,14.4,,51.0,24.1,25.366499,20.716053,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41607.48,39204.832,0.1,0.0,0.1,1.0,11.609651,22.68,198.69705,16.5,3.3446703,23.214584,30.875,100.0,0.0,15.1,17.4,15.770832,3.3446703,67.46194,80.900345,57.35888,0.0,1021.0083,1022.0,1020.0,1015.24,1016.24835,1014.2577,12.4800005,6.8714657,5.7599998,1.835647,17.919683,18.622953,17.12778,1.2799901,20.25,22.154167,49.0
IEM Road to Rio 2022 Europe RMR B,Valletta,2022-10-08,Vitality,MOUZ,mrg,23 - 11,12,1.76,MT00005,,,,,,30.1,14.4,,51.0,24.1,25.366499,20.716053,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41607.48,39204.832,0.1,0.0,0.1,1.0,11.609651,22.68,198.69705,16.5,3.3446703,23.214584,30.875,100.0,0.0,15.1,17.4,15.770832,3.3446703,67.46194,80.900345,57.35888,0.0,1021.0083,1022.0,1020.0,1015.24,1016.24835,1014.2577,12.4800005,6.8714657,5.7599998,1.835647,17.919683,18.622953,17.12778,1.2799901,20.25,22.154167,49.0
IEM Road to Rio 2022 Europe RMR B,Valletta,2022-10-08,Vitality,MOUZ,vtg,25 - 15,10,1.57,MT00005,,,,,,30.1,14.4,,51.0,24.1,25.366499,20.716053,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41607.48,39204.832,0.1,0.0,0.1,1.0,11.609651,22.68,198.69705,16.5,3.3446703,23.214584,30.875,100.0,0.0,15.1,17.4,15.770832,3.3446703,67.46194,80.900345,57.35888,0.0,1021.0083,1022.0,1020.0,1015.24,1016.24835,1014.2577,12.4800005,6.8714657,5.7599998,1.835647,17.919683,18.622953,17.12778,1.2799901,20.25,22.154167,49.0
IEM Road to Rio 2022 Europe RMR B,Valletta,2022-10-09,Vitality,HEROIC,inf,34 - 26,8,1.38,MT00005,,,,,,16.3,8.93,,3.0,24.75,25.934175,19.813896,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41475.7,39154.46,0.0,0.0,0.0,0.0,15.5843,28.08,195.68112,17.04,3.647813,23.317034,32.416668,100.0,0.0,15.35,18.3,16.395834,3.647813,68.99674,81.187256,58.232063,0.0,1019.8208,1020.9,1018.6,1014.0652,1015.1621,1012.8792,16.485,10.080247,7.5599995,5.3999996,18.397223,19.641468,16.755445,1.2956283,19.05,22.464582,49.0
IEM Road to Rio 2022 Europe RMR B,Valletta,2022-10-09,Vitality,HEROIC,mrg,10 - 16,-6,0.74,MT00005,,,,,,16.3,8.93,,3.0,24.75,25.934175,19.813896,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41475.7,39154.46,0.0,0.0,0.0,0.0,15.5843,28.08,195.68112,17.04,3.647813,23.317034,32.416668,100.0,0.0,15.35,18.3,16.395834,3.647813,68.99674,81.187256,58.232063,0.0,1019.8208,1020.9,1018.6,1014.0652,1015.1621,1012.8792,16.485,10.080247,7.5599995,5.3999996,18.397223,19.641468,16.755445,1.2956283,19.05,22.464582,49.0
IEM Road to Rio 2022 Europe RMR B,Valletta,2022-10-09,Vitality,HEROIC,ovp,13 - 18,-5,0.76,MT00005,,,,,,16.3,8.93,,3.0,24.75,25.934175,19.813896,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,41475.7,39154.46,0.0,0.0,0.0,0.0,15.5843,28.08,195.68112,17.04,3.647813,23.317034,32.416668,100.0,0.0,15.35,18.3,16.395834,3.647813,68.99674,81.187256,58.232063,0.0,1019.8208,1020.9,1018.6,1014.0652,1015.1621,1012.8792,16.485,10.080247,7.5599995,5.3999996,18.397223,19.641468,16.755445,1.2956283,19.05,22.464582,49.0
